PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
2634,520081081,177665234,C1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2635,520081081,177665234,C1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2636,520081082,177665235,CC1=CNC2=NC=NC(=C12)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2637,520081083,177665236,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC=C(C=C2)C3=CC4=C(C=C3)SC=N4)C(=O)NC5=CC=CC(=C5)CN,Unspecified,,,,42.854,IC50,=,42854,,nM,,
2638,520081084,177665237,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=C(C=C3)[C@@H](C)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2639,520081085,177665238,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)OCC(=O)O)Cl,Unspecified,,,,45.465,IC50,=,45465,,nM,,
2640,520081086,177665239,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC=C3)NC(=O)CO4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2641,520081087,177665240,C1COCCC1COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,86.005,IC50,=,86005,,nM,,
2642,520081088,177665241,C[C@]1(C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3)OCCCO,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2643,520081089,177665242,C1CN(CCN1CC2=CNC3=CC=CC=C32)C4=C(C=NC=C4)C(=O)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2644,520081090,177665243,CN1C=C(C(=N1)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2645,520081091,177665244,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCCCF)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2646,520081092,177665245,COCC1=C(C=CC(=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2647,520081093,177665246,CCN(C(C)C)C(=O)CN1C=CN=C(C1=O)N2CC[C@@H](C2)CO,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2648,520081094,177665247,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=C(C=C4C=C(C=CC4=N3)CN)CCCO)Cl,Unspecified,,,,89.273,IC50,=,89273,,nM,,
2649,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2650,520081096,177665248,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2651,520081097,177665249,C1CCN2C(=C(C=C(C2=O)NC(=O)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN)C1,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2652,520081098,177665250,C1CN([C@H](C2=CC=CC=C21)C(=O)NC3=CC=CC(=C3)CN)C(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2653,520081099,177665251,COC1=C(C=CC=N1)C2=CC(=CC=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2654,520081100,177665252,CCN1C=C(N=C(C1=O)N2CC[C@H](C2)CO)C3=CC(=CC=C3)N4C=CC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2655,520081101,177665253,CC(C)OC1=C(C=CC(=C1)CN)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2656,520081102,177665254,CC1=CC(=NN1)N2CCC(CC2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2657,520081103,177665255,CCC1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2658,520081104,177665256,C1=CC(=CC(=C1)OC2=C(C=NC=C2)Br)CC(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2659,520081105,177665257,CC1=C(C(=NO1)C(=O)NC2=CC=CC(=C2)CN)COC3=CC(=CC=C3)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2660,520081106,177665258,C1CC[C@H]2[C@@H](CC1)[C@H]([C@H]2C(=O)NC3=CC=CC(=C3)CN)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2661,520081107,177665259,C1C(CN1)OC2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,64.178,IC50,=,64178,,nM,,
2662,520081108,177665260,CC1=CN=C(C=N1)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2663,520081109,177665261,CN1C=C(C=N1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2664,520081110,177665262,CSC1=CC(=CC(=C1)C(=O)NC2=CC(=CC=C2)N3C(=O)NN=N3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2665,520081111,177665263,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N[C@@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)O,Unspecified,,,,78.215,IC50,=,78215,,nM,,
2666,520081112,177665264,C1CN(S(=O)(=O)C1)C2=CC=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2667,520081113,177665265,CS(=O)(=O)C1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2668,520081114,177665266,CC(C)(C)C1=NC2=C(C=C(C=C2N1)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,39.05,IC50,=,39050,,nM,,
2669,520081115,177665267,CC1=CC(=NC(=N1)C)N2CCC(CC2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2670,520081116,177665268,C1=CC=C(C=C1)CNC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2671,520081118,177665270,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)CC4=CC=CC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2672,520081120,177665272,C1COCC2=C1N=C(S2)COC3=CC=C(C=C3)[C@@H](C(=O)NC4=CC=CC(=C4)CN)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2673,520081121,177665273,C1C2=C(CN1)C=C(C=C2)NS(=O)(=O)C3=CC=CC4=C3C=NN4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2674,520081122,177665274,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C4=CN=CC=C4)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2675,520081123,177665275,C[C@@H]1CC[C@H]([C@@H](C1)C(=O)NC2=CC=CC(=C2)CN)C(C)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2676,520081125,143722610,C1=CC(=CC(=C1)C(=O)NC2=CC=CC(=C2)CN)CN,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
2677,520081126,177665277,COC1=CC(=CC(=C1)[C@@H](C(=O)NCC(F)F)NC2=CC3=C(CNC3)C=C2)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2678,520081127,177665278,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)CC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2679,520081128,177665279,CCN1C2=CC=CC=C2N=C(C1=O)N3CC[C@@H](C3)N4CCCC4=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2680,520081129,177665280,C1CNCCC1C2=CC(=CC=C2)NC(=O)C3=C(C=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2681,520081130,177665281,C1C2=C(CN1)N=C(C=C2)NC(=O)[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2682,520081131,177665282,C1CCO[C@H](C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2683,520081132,71892089,CN1C(=O)C2=C(N=C1SC3=NC4=CC=CC=C4O3)SC=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2684,520081133,177665283,C1[C@@H](OCC12CNC2)CNC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2685,520081134,177665284,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C(C(=CC(=C3)Cl)Cl)Cl)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2686,520081135,177665285,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=NC4=C(C=NN4)C(=C3)C(F)(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2687,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2688,520081137,177665287,C1C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,32.761,IC50,=,32761,,nM,,
2689,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,6.13,IC50,=,6130,,nM,,
2690,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,6.783,IC50,=,6783,,nM,,
2691,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,6.902,IC50,=,6902,,nM,,
2692,520081140,177665290,CC1=CC(=CC(=C1)C(=O)N2CCC(CC2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2693,520081141,177665291,CC(C)(C)C1=NNC(=C1)CN2CCC(CC2)C3=CSC=N3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2694,520081142,177665292,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CN(C4)CC(F)F)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2695,520081143,177665293,C[C@]1(C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3)S(=O)(=O)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2696,520081144,177665294,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#N)C3=C4C=CC=NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2697,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,25.059,IC50,=,25059,,nM,,
2698,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2699,520081147,177665297,CCN1C=C(N=C(C1=O)N2CC[C@H](C2)CO)C3=CCCNC3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2700,520081148,177665298,CC(C)N1[C@@H]([C@H](CC1=O)C(=O)NC2=CC=CC(=C2)CN)C3=CC(=C(C=C3)Cl)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2701,520081149,177665299,CN(C1CCNCC1)C2=NC=NC(=N2)C3=C(SC=C3)C=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2702,520081150,177665300,CC(=C)C1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,50.449,IC50,=,50449,,nM,,
2703,520081151,177665301,C1CC1[C@H]2C3=C(CN2)C=C(C=C3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,13.475,IC50,=,13475,,nM,,
2704,520081152,177665302,C1=CC=C(C=C1)COC(=O)N[C@H](C2=CC(=CC=C2)OCC3=NC=CC=N3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2705,520081153,177665303,CCN1C=CN=C(C1=O)N2CC[C@H](C2)CC#N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2706,520081154,177665304,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC=CC(=C3)C4(CCC4)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2707,520081155,177665305,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2708,520081156,177665306,C1CNCCN(C1)C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,27.638,IC50,=,27638,,nM,,
2709,520081157,177665307,C1CC1C2=NC=C(S2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2710,520081158,177665308,CCN1C2=CC=CC=C2N=C(C1=O)N3C[C@H]4CCS(=O)(=O)[C@H]4C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2711,520081159,177665309,C1CN(C[C@H]1CO)C2=NC=CN(C2=O)CC(=O)NCC3=CC=NN3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2712,520081160,177665310,CN(C)CC1=CSC(=N1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2713,520081161,177665311,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C4CCOCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2714,520081162,177665312,CCC1=C(C=C(S1)C(=O)NC2=CC=CC(=C2)C3=NNN=N3)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2715,520081163,177665313,C1CCC(CC1)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2716,520081164,177665314,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=NC=CC4=C3C=NN4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2717,520081165,177665315,C1CC2=C(CNC1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,42.505,IC50,=,42505,,nM,,
2718,520081166,177665316,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCC3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,21.015,IC50,=,21015,,nM,,
2719,520081167,177665317,C1=CC2=C(N=C(N2C=C1)C(=O)O)CC3=CNC4=C3C=C(C=C4)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2720,520081168,177665318,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CN=CC(=C3)C4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2721,520081169,177665319,C1CC2(CCC1C(=O)O)CC(C2)CC3=CNC4=C3C=C(C=C4)Cl,Unspecified,,,,59.247,IC50,=,59247,,nM,,
2722,520081170,177665320,CC1=CN(C(=O)C(=C1)C2=CC3=C(C=C2)NC(=C3)C(=O)O)CC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2723,520081171,177665321,C1=CC2=C(C=C1Cl)C(=CN2)CC3=CN4C=C(C=CC4=N3)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2724,520081172,177665322,CC(C)(C)NC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,11.339,IC50,=,11339,,nM,,
2725,520081173,177665323,C1=CC(=CC=C1CC2=CNC3=C2C=C(C=C3)C#N)C4=NNN=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2726,520081174,177665324,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2727,520081175,177665325,CN1C=CC(=N1)C2=CC(=CC(=C2)CN)[C@@H]3C[C@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,62.697,IC50,=,62697,,nM,,
2728,520081176,177665326,CC(C)(C)OC(=O)CC1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2729,520081177,177665327,C1=CC(=CC=C1CN)NC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2730,520081178,177665328,C1OC2=C(O1)C=C(C(=C2)CC3=CNC4=C3C=C(C=C4)Cl)OCC(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2731,520081179,177665329,C1=CC=C2C(=C1)C(=CN2)CC3=CC=C(C=C3)C4=NNN=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2732,520081180,177665330,CCC1=NC2=C(N1CC3=CC4=C(CNC4)C=C3)C=C(C=C2)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2733,520081181,177665331,C1=CC(=NC=C1NC(=O)C2=C3C=NNC3=CC(=C2)Cl)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2734,520081182,177665332,C1[C@H](CC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2735,520081183,177665333,C1CC2=C([C@H]1N)C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
2736,520081184,172991050,CC(=O)NC1=CC=CC(=N1)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2737,520081185,177665334,CCN1C2=CC=CC=C2N=C(C1=O)N3C[C@@H]4CCN(C[C@@H]4C3)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2738,520081187,177665336,C1CNCC2=C1C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2739,520081188,177665337,CC(=O)N(C1=CC2=C(CNC2)C=C1)[C@@H](C3=CC(=CC(=C3)C4CC4)Cl)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2740,520081189,177665338,CC1=NC=C(O1)COC2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2741,520081190,177665339,C1=CC=C(C(=C1)N2C=C(C(=N2)C(=O)NC3=CC=CC(=C3)CN)Br)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2742,520081191,177665340,C1C(CN1CC2=CNC3=CC=CC=C32)C4=CSC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2743,520081192,177665341,C1=CC(=CC=C1CN)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)NCC(F)(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2744,520081193,177665342,CCCOC1=CC=C(C=C1)[C@@H](CC(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,24.716,IC50,=,24716,,nM,,
2745,520081193,177665342,CCCOC1=CC=C(C=C1)[C@@H](CC(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,59.438,IC50,=,59438,,nM,,
2746,520081194,177665343,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CC=NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2747,520081195,177665344,CN1C(=CC=N1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,54.083,IC50,=,54083,,nM,,
2748,520081197,177665346,C[C@@H]1C(=O)NC2=C(O1)C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2749,520081198,177665347,CC(=O)N(C1=CC2=C(CNC2)C=C1)[C@@]3(CCCN(C3=O)C)C4=CC(=CC(=C4)C5CC5)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2750,520081199,177665348,C1CC1COC2=C(C=C(C=N2)Br)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2751,520081200,177665349,CC(C)(C)C1=NOC2=C1C=CC(=N2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2752,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2753,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,95.812,IC50,=,95812,,nM,,
2754,520081202,9334659,C1=CSC(=C1)C2=NN=C(O2)SC3=NC=NC4=C3C=CS4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2755,520081203,177665351,C1CC2=C(C1)NC3=C2C=CC=C3C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2756,520081204,177665352,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCCN3C=C(N=N3)CN)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2757,520081205,177665353,C[C@H](C1CC1)N2C3=C(C=N2)C(=CC(=N3)C4CC4)C(=O)NC5=CC6=C(CNC6)C=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2758,520081206,177665354,C1C2=C(C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C(=O)O1,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2759,520081207,177665355,C1CC1C2=NC=C(S2)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2760,520081208,177665356,C1C2=C(C=C(C=C2NC1=O)Br)C(=O)NC3=CC4=C(COC4=O)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2761,520081209,177665357,C1C2=C(C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C(=O)N1,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
2762,520081210,177665358,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)N[C@@H](C#N)C3=CC=C(C=C3)C4=NNN=N4)Cl,Active,,,,9.449,IC50,=,9449,,nM,,
